offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
134051,0x20BA3,12,challenge_01,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002686,,134051,0x20BA3,string,string_table,challenge_01,452,0x20B76..0x20C3D,Function_452,[],"['<^;^OT', ';^OT', ':9?$;^OT', ':9?(z-', 'AM_TM', 'challenge_01', ',DZSV', 'SVHb', 'AM_OBJSETTM_SP']","['0x20B2E', '0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C']","['0x20B3C', '0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F']",challenge_01,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134124,0x20BEC,5,",DZSV",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002687,,134124,0x20BEC,string,string_table,",DZSV",452,0x20B76..0x20C3D,Function_452,[],"[':9?(z-', 'AM_TM', 'challenge_01', ',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT']","['0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",",DZSV",string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134139,0x20BFB,4,SVHb,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002688,,134139,0x20BFB,string,string_table,SVHb,452,0x20B76..0x20C3D,Function_452,[],"['AM_TM', 'challenge_01', ',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT']","['0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20B92', '0x20B95', '0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",SVHb,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134180,0x20C24,14,AM_OBJSETTM_SP,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002689,,134180,0x20C24,string,string_table,AM_OBJSETTM_SP,452,0x20B76..0x20C3D,Function_452,[],"[',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'AM_TM', 'challenge_01']","['0x20BB0', '0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20BBE', '0x20BC6', '0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",AM_OBJSETTM_SP,string,14,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134217,0x20C49,6,<];]OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002690,,134217,0x20C49,string,string_table,<];]OT,453,0x20C3D..0x20C80,Function_453,[],"[',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04']","['0x20BD2', '0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20BCB', '0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",<];]OT,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134232,0x20C58,4,;]OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002691,,134232,0x20C58,string,string_table,;]OT,453,0x20C3D..0x20C80,Function_453,[],"[',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2']","['0x20BDA', '0x20BE4', '0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",;]OT,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134245,0x20C65,4,;]OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002692,,134245,0x20C65,string,string_table,;]OT,453,0x20C3D..0x20C80,Function_453,[],"[',DZSV', 'SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2']","['0x20BEC', '0x20C10', '0x20C1C', '0x20C38']","['0x20BEF', '0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",;]OT,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134256,0x20C70,6,?$;]OT,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002693,,134256,0x20C70,string,string_table,?$;]OT,453,0x20C3D..0x20C80,Function_453,[],"['SVHb', 'AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2']","['0x20C10', '0x20C1C', '0x20C38']","['0x20BF8', '0x20BFB', '0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",?$;]OT,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134269,0x20C7D,4,?(z-,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002694,,134269,0x20C7D,string,string_table,?(z-,453,0x20C3D..0x20C80,Function_453,[],"['AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2']","['0x20C10', '0x20C1C', '0x20C38']","['0x20BFE', '0x20C13', '0x20C1F', '0x20C46']",?(z-,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134279,0x20C87,14,SC_Travel_Icon,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002695,,134279,0x20C87,string,string_table,SC_Travel_Icon,454,0x20C80..0x20C97,Function_454,[],"['AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2']","['0x20C10', '0x20C1C', '0x20C38']","['0x20C13', '0x20C1F', '0x20C46']",SC_Travel_Icon,string,14,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134302,0x20C9E,16,challenge_04lvl2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002696,,134302,0x20C9E,string,string_table,challenge_04lvl2,455,0x20C97..0x20CB0,Function_455,[],"['AM_OBJSETTM_SP', '<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05']",['0x20C38'],"['0x20C1F', '0x20C46']",challenge_04lvl2,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134327,0x20CB7,12,challenge_04,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002697,,134327,0x20CB7,string,string_table,challenge_04,456,0x20CB0..0x20CC5,Function_456,[],"['<];]OT', ';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03']",['0x20C38'],['0x20C46'],challenge_04,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134348,0x20CCC,16,challenge_03lvl2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002698,,134348,0x20CCC,string,string_table,challenge_03lvl2,457,0x20CC5..0x20CDE,Function_457,[],"[';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],[],challenge_03lvl2,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134373,0x20CE5,16,challenge_02lvl2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002699,,134373,0x20CE5,string,string_table,challenge_02lvl2,458,0x20CDE..0x20CF7,Function_458,[],"[';]OT', '?$;]OT', '?(z-', 'SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],[],challenge_02lvl2,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134398,0x20CFE,16,challenge_01lvl2,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002700,,134398,0x20CFE,string,string_table,challenge_01lvl2,459,0x20CF7..0x20D10,Function_459,[],"['SC_Travel_Icon', 'challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],[],challenge_01lvl2,string,16,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134423,0x20D17,12,challenge_05,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002701,,134423,0x20D17,string,string_table,challenge_05,460,0x20D10..0x20D25,Function_460,[],"['challenge_04lvl2', 'challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],"['0x20D82', '0x20D94']",challenge_05,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134444,0x20D2C,12,challenge_03,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002702,,134444,0x20D2C,string,string_table,challenge_03,461,0x20D25..0x20D3A,Function_461,[],"['challenge_04', 'challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],"['0x20D82', '0x20D94']",challenge_03,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134465,0x20D41,12,challenge_02,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002703,,134465,0x20D41,string,string_table,challenge_02,462,0x20D3A..0x20D4F,Function_462,[],"['challenge_03lvl2', 'challenge_02lvl2', 'challenge_01lvl2', 'challenge_05', 'challenge_03', 'challenge_02']",[],"['0x20D82', '0x20D94', '0x20DB4']",challenge_02,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134679,0x20E17,4,Sbt8,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002704,,134679,0x20E17,string,string_table,Sbt8,463,0x20D4F..0x20ED7,Function_463,[],"['Sbt8', 'SF78', 'challenge_04']",['0x20E68'],"['0x20DB4', '0x20DCC', '0x20DCF', '0x20DEF', '0x20E07', '0x20E11', '0x20E17', '0x20E1D', '0x20E23', '0x20E29', '0x20E2E', '0x20E36']",Sbt8,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134685,0x20E1D,4,Sbt8,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002705,,134685,0x20E1D,string,string_table,Sbt8,463,0x20D4F..0x20ED7,Function_463,[],"['Sbt8', 'SF78', 'challenge_04']",['0x20E68'],"['0x20DB4', '0x20DCC', '0x20DCF', '0x20DEF', '0x20E07', '0x20E11', '0x20E17', '0x20E1D', '0x20E23', '0x20E29', '0x20E2E', '0x20E36']",Sbt8,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134710,0x20E36,4,SF78,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002706,,134710,0x20E36,string,string_table,SF78,463,0x20D4F..0x20ED7,Function_463,[],"['Sbt8', 'SF78', 'challenge_04']",['0x20E68'],"['0x20DCC', '0x20DCF', '0x20DEF', '0x20E07', '0x20E11', '0x20E17', '0x20E1D', '0x20E23', '0x20E29', '0x20E2E', '0x20E36', '0x20E3C']",SF78,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134769,0x20E71,12,challenge_04,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002707,,134769,0x20E71,string,string_table,challenge_04,463,0x20D4F..0x20ED7,Function_463,[],"['Sbt8', 'SF78', 'challenge_04', '>, c']","['0x20E68', '0x20ED1']","['0x20E07', '0x20E11', '0x20E17', '0x20E1D', '0x20E23', '0x20E29', '0x20E2E', '0x20E36', '0x20E3C', '0x20E42', '0x20E4B', '0x20E6C']",challenge_04,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134889,0x20EE9,4,">, c",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002708,,134889,0x20EE9,string,string_table,">, c",464,0x20ED7..0x20F5C,Function_464,[],"['challenge_04', '>, c', ',D48']","['0x20ED1', '0x20EF8', '0x20F13', '0x20F16', '0x20F30', '0x20F4B', '0x20F4E']","['0x20E6C', '0x20E88', '0x20E8F', '0x20EAA', '0x20EAF', '0x20EB2', '0x20ECB', '0x20EDE', '0x20EEC', '0x20F07', '0x20F24', '0x20F3F']",">, c",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134934,0x20F16,4,",D48",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002709,,134934,0x20F16,string,string_table,",D48",464,0x20ED7..0x20F5C,Function_464,[],"['>, c', ',D48', 'challenge_01']","['0x20ED1', '0x20EF8', '0x20F13', '0x20F16', '0x20F30', '0x20F4B', '0x20F4E', '0x20F76', '0x20F89']","['0x20EAA', '0x20EAF', '0x20EB2', '0x20ECB', '0x20EDE', '0x20EEC', '0x20F07', '0x20F24', '0x20F3F', '0x20F66', '0x20F79']",",D48",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
134990,0x20F4E,4,",D48",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002710,,134990,0x20F4E,string,string_table,",D48",464,0x20ED7..0x20F5C,Function_464,[],"['>, c', ',D48', 'challenge_01']","['0x20ED1', '0x20EF8', '0x20F13', '0x20F16', '0x20F30', '0x20F4B', '0x20F4E', '0x20F76', '0x20F89']","['0x20EDE', '0x20EEC', '0x20F07', '0x20F24', '0x20F3F', '0x20F66', '0x20F79', '0x20FB5', '0x20FBA', '0x20FC3', '0x20FC6', '0x20FCC']",",D48",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135060,0x20F94,12,challenge_01,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002711,,135060,0x20F94,string,string_table,challenge_01,466,0x20F8D..0x20FA2,Function_466,[],"[',D48', 'challenge_01', 'AM_OBJSET']","['0x20F16', '0x20F30', '0x20F4B', '0x20F4E', '0x20F76', '0x20F89', '0x20FF6', '0x21004']","['0x20F24', '0x20F3F', '0x20F66', '0x20F79', '0x20FB5', '0x20FBA', '0x20FC3', '0x20FC6', '0x20FCC', '0x20FD7', '0x20FE1', '0x2100E']",challenge_01,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135142,0x20FE6,9,AM_OBJSET,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002712,,135142,0x20FE6,string,string_table,AM_OBJSET,467,0x20FA2..0x23000,Function_467,[],"['challenge_01', 'AM_OBJSET', ',B[7', ',D\\7', ',D]z', ',/\\lz', 'C9ou', 'wvkRFZ', 'EaY6', '9&#/L', 'N;(z', 'VkD~c']","['0x20F76', '0x20F89', '0x20FF6', '0x21004', '0x2102F', '0x2103D', '0x2104D', '0x21054', '0x2105D']","['0x20F66', '0x20F79', '0x20FB5', '0x20FBA', '0x20FC3', '0x20FC6', '0x20FCC', '0x20FD7', '0x20FE1', '0x2100E', '0x21011', '0x2101A']",AM_OBJSET,string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135199,0x2101F,9,AM_OBJSET,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002713,,135199,0x2101F,string,string_table,AM_OBJSET,467,0x20FA2..0x23000,Function_467,[],"['AM_OBJSET', ',B[7', ',D\\7', ',D]z', ',/\\lz', 'C9ou', 'wvkRFZ', 'EaY6', '9&#/L', 'N;(z', 'VkD~c', ';2mB']","['0x20FF6', '0x21004', '0x2102F', '0x2103D', '0x2104D', '0x21054', '0x2105D']","['0x20FB5', '0x20FBA', '0x20FC3', '0x20FC6', '0x20FCC', '0x20FD7', '0x20FE1', '0x2100E', '0x21011', '0x2101A', '0x21047', '0x21073']",AM_OBJSET,string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135245,0x2104D,4,",B[7",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002714,,135245,0x2104D,string,string_table,",B[7",467,0x20FA2..0x23000,Function_467,[],"['AM_OBJSET', ',B[7', ',D\\7', ',D]z', ',/\\lz', 'C9ou', 'wvkRFZ', 'EaY6', '9&#/L', 'N;(z', 'VkD~c', ';2mB']","['0x20FF6', '0x21004', '0x2102F', '0x2103D', '0x2104D', '0x21054', '0x2105D']","['0x20FD7', '0x20FE1', '0x2100E', '0x21011', '0x2101A', '0x21047', '0x21073', '0x21078', '0x21080']",",B[7",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135252,0x21054,4,",D\7",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002715,,135252,0x21054,string,string_table,",D\7",467,0x20FA2..0x23000,Function_467,[],"['AM_OBJSET', ',B[7', ',D\\7', ',D]z', ',/\\lz', 'C9ou', 'wvkRFZ', 'EaY6', '9&#/L', 'N;(z', 'VkD~c', ';2mB']","['0x20FF6', '0x21004', '0x2102F', '0x2103D', '0x2104D', '0x21054', '0x2105D']","['0x20FD7', '0x20FE1', '0x2100E', '0x21011', '0x2101A', '0x21047', '0x21073', '0x21078', '0x21080']",",D\7",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135261,0x2105D,4,",D]z",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002716,,135261,0x2105D,string,string_table,",D]z",467,0x20FA2..0x23000,Function_467,[],"['AM_OBJSET', ',B[7', ',D\\7', ',D]z', ',/\\lz', 'C9ou', 'wvkRFZ', 'EaY6', '9&#/L', 'N;(z', 'VkD~c', ';2mB']","['0x20FF6', '0x21004', '0x2102F', '0x2103D', '0x2104D', '0x21054', '0x2105D']","['0x20FE1', '0x2100E', '0x21011', '0x2101A', '0x21047', '0x21073', '0x21078', '0x21080']",",D]z",string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
135423,0x210FF,5,",/\lz",,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_002717,,135423,0x210FF,string,string_table,",/\lz",467,0x20FA2..0x23000,Function_467,[],"[',/\\lz', 'C9ou', 'wvkRFZ', 'AM_OBJSET', ',B[7', ',D\\7', ',D]z', 'EaY6', '9&#/L', 'N;(z', 'VkD~c', ';2mB']",[],['0x21080'],",/\lz",string,5,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
